last_name,first_name,player_id,year,b_ab,batting_avg,slg_percent,on_base_percent,xba,xslg,xwoba,xobp,xiso,xwobacon,xbacon,exit_velocity_avg,launch_angle_avg,barrel_batted_rate,hard_hit_percent
Nimmo,Brandon,607043,2018,433,0.263,0.483,0.404,0.241,0.398,0.353,0.386,0.156,0.405,0.357,89.9,10.7,6.5,42.1
Peterson,Jace,607054,2018,210,0.2,0.324,0.309,0.209,0.322,0.292,0.319,0.114,0.314,0.287,87.7,10.6,3.2,32.5
Turner,Trea,607208,2018,664,0.271,0.416,0.343,0.273,0.415,0.335,0.347,0.142,0.371,0.342,89.1,9.3,5.8,38.6
Lopez,Raffy,607257,2018,102,0.176,0.284,0.265,0.164,0.275,0.236,0.259,0.112,0.332,0.285,86.2,19.3,4.9,27.6
Smith,Kevan,607345,2018,171,0.292,0.38,0.348,0.263,0.389,0.32,0.323,0.127,0.32,0.295,87.9,0.3,4.5,35.1
Rua,Ryan,607387,2018,139,0.194,0.36,0.218,0.204,0.339,0.254,0.235,0.135,0.383,0.334,90.4,14.4,10.1,40.4
Blandino,Alex,607468,2018,128,0.234,0.289,0.32,0.207,0.279,0.264,0.3,0.071,0.309,0.305,87.2,9.6,1.1,31.5
Pillar,Kevin,607680,2018,512,0.252,0.426,0.282,0.28,0.432,0.321,0.31,0.152,0.375,0.343,87.3,16.8,5.7,36.7
Williamson,Mac,607776,2018,94,0.213,0.383,0.295,0.212,0.387,0.303,0.295,0.175,0.362,0.298,87.3,2,7.5,40.3
Ramirez,Jose,608070,2018,578,0.27,0.552,0.387,0.261,0.47,0.365,0.382,0.209,0.359,0.301,89,19,8.3,35.1
Bregman,Alex,608324,2018,594,0.286,0.532,0.394,0.267,0.464,0.369,0.38,0.196,0.363,0.312,89.4,16.8,7.6,39.9
Gallo,Joey,608336,2018,500,0.206,0.498,0.312,0.231,0.544,0.371,0.334,0.313,0.553,0.394,94.3,21.9,22.5,49.5
Russell,Addison,608365,2018,420,0.25,0.34,0.316,0.236,0.329,0.284,0.306,0.092,0.321,0.309,86.7,11.8,2.2,26.5
Seager,Corey,608369,2018,101,0.267,0.396,0.348,0.294,0.504,0.379,0.375,0.21,0.411,0.353,91.4,9.9,8.2,40.5
Williams,Nick,608384,2018,407,0.256,0.425,0.324,0.275,0.455,0.347,0.342,0.18,0.432,0.379,88.8,10.5,6.8,38
Winker,Jesse,608385,2018,281,0.299,0.431,0.404,0.275,0.452,0.366,0.387,0.177,0.372,0.329,90.9,13.6,6.3,42.2
Lugo,Dawel,608475,2018,94,0.213,0.309,0.267,0.217,0.276,0.25,0.271,0.059,0.275,0.275,86.2,1.4,1.4,28.4
Mazara,Nomar,608577,2018,489,0.258,0.436,0.317,0.258,0.443,0.333,0.32,0.185,0.395,0.339,90.5,5.3,8.5,43.4
Guzman,Ronald,608597,2018,387,0.235,0.416,0.306,0.223,0.358,0.289,0.295,0.135,0.362,0.324,86.6,14.1,6.4,33.1
Field,Johnny,608654,2018,221,0.222,0.403,0.253,0.186,0.314,0.237,0.223,0.128,0.322,0.279,86.7,14.2,5.3,30.5
Jankowski,Travis,608671,2018,347,0.259,0.346,0.331,0.235,0.286,0.276,0.313,0.051,0.293,0.301,85.6,3.3,0.7,19.3
Plawecki,Kevin,608700,2018,238,0.21,0.37,0.314,0.22,0.351,0.303,0.326,0.13,0.338,0.303,86.9,11.5,4.6,36
Refsnyder,Rob,608701,2018,84,0.167,0.274,0.311,0.22,0.35,0.324,0.358,0.13,0.356,0.319,88.2,12.6,6.9,33.3
Mondesi,Adalberto,609275,2018,275,0.276,0.498,0.302,0.255,0.48,0.33,0.287,0.225,0.439,0.358,90,13.7,10.4,36.6
Andujar,Miguel,609280,2018,573,0.297,0.527,0.328,0.275,0.434,0.322,0.309,0.159,0.366,0.329,89.2,12.3,6.3,36.5
Cordero,Franchy,614173,2018,139,0.237,0.439,0.305,0.259,0.5,0.356,0.329,0.241,0.543,0.437,94.1,7.3,12.9,51.9
Reyes,Franmil,614177,2018,261,0.28,0.498,0.34,0.248,0.446,0.329,0.311,0.198,0.427,0.358,92.3,6.8,11.6,47.5
Urena,Richard,620446,2018,99,0.293,0.364,0.333,0.244,0.327,0.277,0.294,0.083,0.365,0.36,87,13,1.4,33.3
Robertson,Daniel,621002,2018,282,0.262,0.415,0.382,0.228,0.367,0.328,0.354,0.139,0.351,0.311,86.6,7.7,5.3,34.8
Swanson,Dansby,621020,2018,478,0.238,0.395,0.3,0.231,0.363,0.281,0.298,0.132,0.341,0.309,88,14.1,4.1,34
Taylor,Chris,621035,2018,536,0.254,0.444,0.331,0.239,0.406,0.321,0.321,0.167,0.416,0.361,88.9,16.4,8.3,38.5
Correa,Carlos,621043,2018,402,0.239,0.405,0.323,0.229,0.372,0.306,0.318,0.143,0.352,0.311,88.2,11.6,7,33.4
Dahl,David,621311,2018,249,0.273,0.534,0.325,0.254,0.449,0.321,0.308,0.195,0.408,0.347,88.7,14.3,9.3,38.8
Phillips,Brett,621433,2018,134,0.187,0.306,0.252,0.169,0.25,0.224,0.238,0.08,0.334,0.311,85.5,10.4,4.1,29.7
Brinson,Lewis,621446,2018,382,0.199,0.338,0.239,0.226,0.395,0.29,0.268,0.17,0.394,0.331,89.5,7.5,8.7,39.2
Duggar,Steven,621453,2018,141,0.255,0.39,0.303,0.207,0.311,0.25,0.258,0.103,0.322,0.298,85.7,13,4.1,30.6
Ward,Taylor,621493,2018,135,0.178,0.333,0.245,0.202,0.355,0.277,0.268,0.152,0.36,0.304,86.9,16.2,7.8,33.3
Wendle,Joey,621563,2018,487,0.3,0.435,0.352,0.26,0.367,0.304,0.323,0.107,0.335,0.322,88.8,10.7,2.7,35.7
Olson,Matt,621566,2018,580,0.247,0.453,0.335,0.25,0.494,0.357,0.338,0.244,0.436,0.347,93.3,18.1,12.2,52.2
Dean,Austin,621573,2018,113,0.221,0.363,0.279,0.253,0.394,0.309,0.308,0.141,0.345,0.314,87.5,14.6,5.5,34.1
Duffy,Matt,622110,2018,503,0.294,0.366,0.361,0.269,0.351,0.31,0.339,0.082,0.33,0.329,86.8,4.8,1.2,28.1
Munoz,Yairo,622168,2018,293,0.276,0.413,0.35,0.239,0.364,0.297,0.318,0.125,0.343,0.315,87.4,4.6,4,30.4
Margot,Manuel,622534,2018,477,0.245,0.384,0.291,0.251,0.367,0.293,0.301,0.116,0.328,0.307,89.4,11.5,3.3,37
Camargo,Johan,622666,2018,464,0.272,0.457,0.349,0.237,0.373,0.307,0.321,0.136,0.343,0.31,88,12.6,5,33.7
Reyes,Victor,622682,2018,212,0.222,0.288,0.237,0.246,0.33,0.261,0.263,0.085,0.32,0.314,85.4,6.2,3,26.2
Bote,David,623520,2018,184,0.239,0.408,0.319,0.251,0.448,0.35,0.338,0.197,0.457,0.379,93.5,3.7,11,53.2
Santander,Anthony,623993,2018,101,0.198,0.297,0.25,0.21,0.339,0.266,0.262,0.13,0.299,0.266,87.6,16.2,5,26.3
Conforto,Michael,624424,2018,543,0.243,0.448,0.35,0.241,0.426,0.339,0.35,0.185,0.403,0.341,88,12.5,9.5,37.4
Frazier,Adam,624428,2018,318,0.277,0.456,0.341,0.267,0.393,0.319,0.334,0.126,0.341,0.32,88,10.4,4.1,31.5
Puig,Yasiel,624577,2018,405,0.267,0.494,0.327,0.278,0.481,0.354,0.339,0.203,0.414,0.355,89.5,12.1,10.6,41
Soler,Jorge,624585,2018,223,0.265,0.466,0.354,0.242,0.454,0.349,0.34,0.212,0.434,0.354,89.6,10.6,10.3,41.3
Tocci,Carlos,624636,2018,120,0.225,0.283,0.259,0.187,0.232,0.215,0.237,0.045,0.271,0.275,80.7,12.4,0,13.6
Fernandez,JoseMiguel,628336,2018,116,0.267,0.388,0.309,0.279,0.394,0.313,0.32,0.115,0.334,0.32,85.4,11.7,3,36.6
Heredia,Guillermo,628338,2018,292,0.236,0.342,0.312,0.248,0.351,0.307,0.33,0.104,0.316,0.301,86.4,11.1,2.8,26.9
Ervin,Phillip,640447,2018,218,0.252,0.404,0.324,0.24,0.372,0.305,0.317,0.132,0.36,0.328,85.9,16.7,4.3,34.6
Meadows,Austin,640457,2018,178,0.287,0.461,0.325,0.266,0.424,0.316,0.309,0.158,0.382,0.343,88.2,13.7,6.4,39.3
Pinder,Chad,640461,2018,298,0.258,0.436,0.33,0.268,0.51,0.366,0.342,0.242,0.469,0.381,91.3,14,14.2,42.9
Anderson,Tim,641313,2018,567,0.24,0.406,0.281,0.226,0.362,0.276,0.269,0.136,0.342,0.305,85.8,10.8,4.7,27.9
Asuaje,Carlos,641319,2018,189,0.196,0.28,0.284,0.219,0.317,0.285,0.311,0.098,0.309,0.291,87,15.4,4.1,25.9
Bauers,Jake,641343,2018,323,0.201,0.384,0.314,0.209,0.354,0.306,0.324,0.145,0.35,0.303,87.6,12.1,7,31.3
Bellinger,Cody,641355,2018,557,0.26,0.47,0.343,0.237,0.432,0.327,0.326,0.194,0.392,0.327,89.8,16.2,8.6,38.9
Calhoun,Willie,641432,2018,99,0.222,0.333,0.269,0.205,0.31,0.253,0.257,0.105,0.291,0.269,87.2,11.6,2.6,23.4
Crawford,J.P.,641487,2018,117,0.214,0.393,0.312,0.203,0.338,0.294,0.31,0.136,0.34,0.298,88.2,16.2,4.9,34.1
Dixon,Brandon,641525,2018,118,0.178,0.356,0.218,0.198,0.369,0.263,0.237,0.171,0.381,0.313,89.6,11.3,9.3,40
Dozier,Hunter,641531,2018,362,0.229,0.395,0.278,0.236,0.414,0.304,0.286,0.178,0.396,0.339,89.5,12.9,10.6,40.2
Engel,Adam,641553,2018,429,0.235,0.336,0.274,0.208,0.298,0.247,0.253,0.09,0.315,0.298,87,14.7,2.6,32.5
Fowler,Dustin,641583,2018,192,0.224,0.354,0.256,0.259,0.41,0.305,0.292,0.152,0.379,0.342,88.4,15.2,4.1,40.4
Garver,Mitch,641598,2018,302,0.268,0.414,0.334,0.243,0.392,0.309,0.313,0.149,0.357,0.318,89,12.7,5.6,38.8
ManciniIII,Trey,641820,2018,582,0.242,0.416,0.299,0.251,0.434,0.328,0.311,0.184,0.403,0.342,89.9,5.4,11.8,42.9
McKinney,Billy,641856,2018,119,0.252,0.462,0.318,0.254,0.462,0.34,0.323,0.207,0.42,0.351,88.8,18.7,8,37.9
McMahon,Ryan,641857,2018,181,0.232,0.376,0.307,0.208,0.322,0.274,0.289,0.114,0.359,0.326,89.3,7.5,5.1,44.1
O'Neill,Tyler,641933,2018,130,0.254,0.5,0.303,0.213,0.47,0.316,0.268,0.257,0.506,0.375,92.1,22.2,22.7,45.3
Sisco,Chance,642082,2018,160,0.181,0.269,0.288,0.18,0.312,0.274,0.287,0.132,0.356,0.306,88.4,13.6,4.3,28.7
Smith,Dominic,642086,2018,143,0.224,0.42,0.255,0.191,0.346,0.246,0.224,0.155,0.339,0.286,87.5,17.2,6.3,30.5
Valaika,Pat,642162,2018,122,0.156,0.246,0.211,0.197,0.288,0.244,0.253,0.092,0.28,0.263,84.8,16.1,3.2,21.3
Sierra,Magneuris,642423,2018,147,0.19,0.211,0.218,0.196,0.225,0.203,0.229,0.029,0.258,0.273,83.6,2.9,0,14.4
Rosario,Amed,642708,2018,554,0.256,0.381,0.294,0.255,0.367,0.289,0.295,0.112,0.343,0.325,87.8,7.9,3.9,32.3
Adames,Willy,642715,2018,288,0.278,0.406,0.347,0.214,0.352,0.285,0.294,0.138,0.364,0.321,86.7,8.5,6.6,29.6
Wynns,Austin,642851,2018,110,0.255,0.382,0.28,0.27,0.391,0.304,0.302,0.12,0.371,0.35,85.6,8,3.4,27.3
Benintendi,Andrew,643217,2018,579,0.29,0.465,0.365,0.282,0.449,0.353,0.36,0.167,0.381,0.342,88.6,12.8,6.4,33.7
Kemp,Tony,643393,2018,255,0.263,0.392,0.346,0.222,0.304,0.283,0.317,0.082,0.277,0.27,84.1,11.6,0.5,17.7
Kiner-Falefa,Isiah,643396,2018,356,0.261,0.357,0.321,0.256,0.316,0.288,0.32,0.06,0.303,0.309,84.9,7,0.7,23.7
McNeil,Jeff,643446,2018,225,0.329,0.471,0.375,0.274,0.407,0.325,0.332,0.133,0.331,0.308,86.6,15.5,2.4,29.2
White,Tyler,643603,2018,210,0.276,0.533,0.354,0.24,0.409,0.321,0.322,0.17,0.359,0.311,89,17,9.3,36.4
Albies,Ozzie,645277,2018,639,0.261,0.452,0.304,0.25,0.403,0.305,0.295,0.153,0.342,0.306,86.8,16.1,4.7,29.4
Devers,Rafael,646240,2018,450,0.24,0.433,0.298,0.233,0.407,0.303,0.293,0.175,0.377,0.319,90.9,11.2,9.1,42
Diaz,Aledmys,649557,2018,422,0.263,0.453,0.303,0.27,0.454,0.331,0.312,0.183,0.363,0.316,89.1,13.7,7.4,39.6
Torres,Gleyber,650402,2018,431,0.271,0.48,0.339,0.254,0.461,0.338,0.326,0.206,0.42,0.352,88.9,19,9.2,36.8
Diaz,Yandy,650490,2018,109,0.312,0.422,0.375,0.311,0.448,0.359,0.374,0.137,0.397,0.377,92.1,4.4,4.4,44.4
Allen,Greg,656185,2018,265,0.257,0.343,0.306,0.258,0.344,0.292,0.313,0.086,0.335,0.331,86.7,7.9,1.4,30.2
Chapman,Matt,656305,2018,547,0.278,0.508,0.356,0.257,0.432,0.338,0.338,0.175,0.402,0.35,93.1,14.9,8.9,47.8
Hoskins,Rhys,656555,2018,558,0.246,0.496,0.353,0.231,0.454,0.349,0.344,0.223,0.398,0.317,89,22.6,11.4,39.5
Luplow,Jordan,656669,2018,92,0.185,0.359,0.272,0.216,0.364,0.296,0.3,0.148,0.309,0.269,86.3,16.6,6.8,24.3
MullinsII,Cedric,656775,2018,170,0.235,0.359,0.309,0.211,0.313,0.275,0.293,0.102,0.293,0.272,89.3,10.1,3,28.9
O'Hearn,Ryan,656811,2018,149,0.262,0.597,0.353,0.234,0.462,0.343,0.328,0.229,0.42,0.335,91.4,17.7,12.5,44.2
Schwarber,Kyle,656941,2018,428,0.238,0.467,0.355,0.245,0.472,0.35,0.362,0.227,0.45,0.363,90.9,12.3,12.7,45
DeJong,Paul,657557,2018,436,0.241,0.433,0.312,0.234,0.444,0.326,0.309,0.21,0.398,0.323,89.3,19.1,9.1,40.3
Laureano,Ramon,657656,2018,156,0.288,0.474,0.358,0.253,0.459,0.343,0.328,0.206,0.443,0.369,89.8,10.3,11.1,41.7
Moncada,Yoan,660162,2018,578,0.235,0.4,0.314,0.211,0.381,0.297,0.294,0.17,0.403,0.338,91,15.4,9.6,44.2
Ohtani,Shohei,660271,2018,326,0.285,0.564,0.36,0.272,0.542,0.381,0.35,0.27,0.502,0.396,92.9,12.4,16,51.1
AcunaJr.,Ronald,660670,2018,433,0.293,0.552,0.366,0.271,0.535,0.375,0.346,0.264,0.473,0.376,90.9,13.1,13.4,46.6
Happ,Ian,664023,2018,387,0.233,0.408,0.353,0.212,0.397,0.322,0.337,0.186,0.459,0.372,90,14.1,12.2,40.5
Lowe,Brandon,664040,2018,129,0.233,0.45,0.324,0.224,0.441,0.334,0.319,0.218,0.402,0.318,89.3,14.3,10.9,43.5
Bader,Harrison,664056,2018,379,0.264,0.422,0.333,0.225,0.358,0.29,0.3,0.133,0.369,0.332,87.1,13.7,6.9,30.8
Fletcher,David,664058,2018,284,0.275,0.363,0.313,0.277,0.346,0.299,0.321,0.069,0.311,0.315,84,13.4,0.4,20.4
Kingery,Scott,664068,2018,452,0.226,0.338,0.267,0.224,0.35,0.271,0.269,0.125,0.343,0.313,86.2,17.4,5.1,31.5
Soto,Juan,665742,2018,414,0.292,0.517,0.405,0.262,0.483,0.372,0.381,0.221,0.419,0.345,90.5,6.2,9.8,42.2
GurrielJr.,Lourdes,666971,2018,249,0.281,0.446,0.308,0.268,0.451,0.321,0.298,0.183,0.401,0.35,91.1,11.1,7.8,45.6
Pujols,Albert,405395,2020,152,0.224,0.395,0.27,0.248,0.401,0.299,0.293,0.154,0.33,0.296,88.6,16.4,5.5,34.4
Cabrera,Miguel,408234,2020,204,0.25,0.417,0.329,0.288,0.52,0.379,0.366,0.231,0.454,0.385,93.2,12.1,9.7,49.7
Choo,Shin-Soo,425783,2020,110,0.236,0.4,0.323,0.254,0.455,0.34,0.338,0.202,0.418,0.353,90,11.4,10.1,35.4
Molina,Yadier,425877,2020,145,0.262,0.359,0.301,0.254,0.385,0.298,0.296,0.131,0.319,0.295,84.7,12.3,2.4,25.4
Cano,Robinson,429664,2020,171,0.316,0.544,0.352,0.297,0.481,0.353,0.338,0.184,0.388,0.348,90.4,6.2,7.4,46.6
Encarnacion,Edwin,429665,2020,159,0.157,0.377,0.249,0.161,0.366,0.277,0.257,0.205,0.338,0.249,85.4,22.8,13.2,33
KendrickIII,Howie,435062,2020,91,0.275,0.385,0.32,0.282,0.45,0.332,0.333,0.168,0.382,0.346,88.8,7.3,6.6,39.5
Suzuki,Kurt,435559,2020,111,0.27,0.396,0.349,0.243,0.348,0.308,0.33,0.105,0.306,0.29,83.9,18,3.2,24.2
CruzJr.,Nelson,443558,2020,185,0.303,0.595,0.397,0.269,0.545,0.383,0.369,0.276,0.5,0.394,91.6,9.4,15,47.2
Peralta,David,444482,2020,203,0.3,0.433,0.339,0.26,0.375,0.299,0.304,0.115,0.351,0.333,89.2,6.4,5,36.3
Longoria,Evan,446334,2020,193,0.254,0.425,0.297,0.282,0.524,0.364,0.329,0.243,0.427,0.355,91.7,10.7,11.5,45.2
Fowler,Dexter,451594,2020,90,0.233,0.389,0.317,0.214,0.351,0.292,0.3,0.136,0.351,0.311,84.5,11.2,4.8,27.4
Cabrera,Asdrubal,452678,2020,190,0.242,0.447,0.305,0.243,0.429,0.317,0.307,0.186,0.353,0.302,89.5,13.7,6.5,38.3
Blackmon,Charlie,453568,2020,221,0.303,0.448,0.356,0.276,0.426,0.331,0.34,0.15,0.377,0.346,86.9,13.5,4.9,29.7
Frazier,Todd,453943,2020,157,0.236,0.382,0.302,0.225,0.37,0.294,0.294,0.145,0.348,0.309,87.8,20.5,5.2,31.3
Maldonado,Martin,455117,2020,135,0.215,0.378,0.345,0.202,0.357,0.316,0.339,0.156,0.379,0.324,86.1,19.1,8.1,26.7
Markakis,Nick,455976,2020,130,0.254,0.392,0.312,0.276,0.364,0.31,0.333,0.088,0.337,0.336,89,9.5,1.9,42.1
Solano,Donovan,456781,2020,190,0.326,0.463,0.365,0.278,0.417,0.32,0.32,0.139,0.372,0.348,88.5,15.5,4.6,34.9
McCutchen,Andrew,457705,2020,217,0.253,0.433,0.324,0.276,0.484,0.358,0.346,0.208,0.414,0.355,89.7,18.2,8.2,41.2
Upton,Justin,457708,2020,147,0.204,0.422,0.289,0.228,0.43,0.329,0.316,0.202,0.398,0.328,91.7,18.6,8.6,43.8
Maybin,Cameron,457727,2020,93,0.247,0.387,0.307,0.241,0.376,0.298,0.301,0.136,0.362,0.33,87.8,8.9,5.9,35.3
Turner,Justin,457759,2020,150,0.307,0.46,0.4,0.298,0.551,0.403,0.394,0.253,0.429,0.359,90.3,17.5,11.2,44
Bruce,Jay,457803,2020,96,0.198,0.469,0.252,0.237,0.472,0.322,0.289,0.235,0.397,0.316,89,15.3,9.7,38.9
Votto,Joey,458015,2020,186,0.226,0.446,0.354,0.253,0.478,0.369,0.377,0.225,0.397,0.329,87.4,15.4,9.1,35.7
Gardner,Brett,458731,2020,130,0.223,0.392,0.354,0.226,0.37,0.327,0.357,0.144,0.342,0.306,89.2,15,5.2,36.5
Joyce,Matt,459964,2020,127,0.252,0.331,0.351,0.227,0.337,0.31,0.335,0.11,0.368,0.34,86.7,12.5,3.4,32.2
Braun,Ryan,460075,2020,129,0.233,0.488,0.277,0.274,0.477,0.342,0.32,0.204,0.4,0.344,89.8,15.3,11.7,40.8
Gordon,Alex,460086,2020,163,0.209,0.307,0.299,0.23,0.352,0.301,0.318,0.122,0.322,0.297,82.8,11.6,3.2,25.4
Kemp,Matt,461314,2020,117,0.239,0.419,0.326,0.226,0.43,0.321,0.314,0.205,0.425,0.347,85.3,11.9,7.9,28.9
Andrus,Elvis,462101,2020,103,0.194,0.33,0.252,0.234,0.389,0.295,0.289,0.156,0.309,0.274,88.5,9.2,5.7,37.5
Ramos,Wilson,467092,2020,142,0.239,0.387,0.297,0.247,0.42,0.317,0.306,0.173,0.363,0.317,89,6.5,7.1,42
Santana,Carlos,467793,2020,206,0.199,0.35,0.349,0.251,0.448,0.372,0.393,0.196,0.375,0.318,88,12.2,6.7,36.6
Belt,Brandon,474832,2020,149,0.309,0.591,0.425,0.287,0.597,0.422,0.406,0.31,0.485,0.378,90.7,18,16.8,46.9
Smoak,Justin,475253,2020,119,0.176,0.361,0.25,0.187,0.327,0.26,0.26,0.139,0.331,0.286,89.6,15.3,3.8,39.7
BrantleyJr.,Michael,488726,2020,170,0.3,0.476,0.364,0.26,0.413,0.325,0.327,0.153,0.344,0.311,88.7,10.2,4.9,37.3
Gurriel,Yuli,493329,2020,211,0.232,0.384,0.274,0.265,0.408,0.318,0.314,0.143,0.335,0.308,89.3,13.9,3.7,36.5
Rojas,Miguel,500743,2020,125,0.304,0.496,0.392,0.277,0.384,0.332,0.369,0.107,0.333,0.324,87.3,11.9,0.9,31.8
Escobar,Eduardo,500871,2020,203,0.212,0.335,0.27,0.263,0.396,0.306,0.317,0.133,0.351,0.326,88.6,18.1,5.5,31.7
Adrianza,Ehire,501303,2020,89,0.191,0.27,0.287,0.204,0.312,0.279,0.299,0.108,0.299,0.276,85.9,16,3,24.2
Pham,Tommy,502054,2020,109,0.211,0.312,0.312,0.257,0.45,0.353,0.354,0.192,0.402,0.344,92.8,2.4,7.3,50
Martinez,J.D.,502110,2020,211,0.213,0.389,0.291,0.229,0.443,0.318,0.306,0.214,0.387,0.315,89.5,14.7,11,41.6
Reddick,Josh,502210,2020,188,0.245,0.378,0.314,0.246,0.36,0.303,0.319,0.114,0.336,0.317,85.9,19.1,4.8,29.3
Murphy,Daniel,502517,2020,123,0.236,0.333,0.273,0.238,0.345,0.267,0.278,0.106,0.3,0.286,85.1,15.5,4.9,25.2
Goldschmidt,Paul,502671,2020,191,0.304,0.466,0.416,0.285,0.51,0.396,0.403,0.224,0.432,0.367,89.2,11.7,10.7,40.9
Gonzalez,Marwin,503556,2020,175,0.211,0.32,0.286,0.24,0.401,0.314,0.315,0.162,0.351,0.309,89.2,12.6,5.1,38.4
Altuve,Jose,514888,2020,192,0.219,0.344,0.286,0.23,0.349,0.288,0.296,0.119,0.313,0.289,86.7,9.3,4.6,33.3
Hernandez,Cesar,514917,2020,233,0.283,0.408,0.352,0.273,0.396,0.33,0.346,0.123,0.382,0.361,89.1,5.6,4,37.3
Segura,Jean,516416,2020,192,0.266,0.422,0.346,0.25,0.391,0.318,0.334,0.141,0.358,0.327,87.7,11.2,6.1,38.5
Marte,Starling,516782,2020,228,0.281,0.43,0.34,0.264,0.42,0.326,0.326,0.156,0.357,0.321,87.1,6.5,6.4,30.3
d'Arnaud,Travis,518595,2020,165,0.321,0.533,0.386,0.3,0.536,0.386,0.368,0.236,0.504,0.429,93.4,8.1,11.2,57.8
Donaldson,Josh,518626,2020,81,0.222,0.469,0.373,0.213,0.418,0.347,0.37,0.205,0.375,0.305,92.8,6.2,6.9,53.4
Freeman,Freddie,518692,2020,214,0.341,0.64,0.462,0.343,0.663,0.466,0.463,0.32,0.509,0.415,92.4,17.2,14.7,54.2
Grandal,Yasmani,518735,2020,161,0.23,0.422,0.351,0.207,0.403,0.327,0.334,0.196,0.398,0.323,90.3,15.6,7.6,43.8
Heyward,Jason,518792,2020,147,0.265,0.456,0.392,0.287,0.451,0.381,0.413,0.163,0.418,0.381,87.6,11.3,4.5,40.2
LeMahieu,DJ,518934,2020,195,0.364,0.59,0.421,0.312,0.46,0.366,0.376,0.147,0.372,0.35,91.3,2.3,2.9,45.7
Moreland,Mitch,519048,2020,136,0.265,0.551,0.342,0.236,0.476,0.335,0.316,0.24,0.389,0.308,88.2,12.5,14.4,40.4
Moustakas,Mike,519058,2020,139,0.23,0.468,0.331,0.24,0.43,0.335,0.34,0.191,0.376,0.319,88.8,16.3,9.5,40
Rizzo,Anthony,519203,2020,203,0.222,0.414,0.342,0.266,0.413,0.355,0.383,0.147,0.364,0.329,87.7,16.7,7.8,34.7
Romine,Austin,519222,2020,130,0.238,0.323,0.259,0.207,0.296,0.231,0.23,0.09,0.34,0.322,87.9,7.7,4.8,47.6
Sogard,Eric,519299,2020,115,0.209,0.278,0.281,0.256,0.312,0.29,0.326,0.055,0.299,0.31,84.4,15.2,0,14.6
Thames,Eric,519346,2020,123,0.203,0.317,0.3,0.219,0.379,0.305,0.314,0.16,0.385,0.333,88.7,14.6,6.2,46.9
Galvis,Freddy,520471,2020,141,0.22,0.404,0.308,0.22,0.36,0.301,0.309,0.14,0.317,0.28,87,13.6,4.5,27.9
Perez,Salvador,521692,2020,150,0.333,0.633,0.353,0.323,0.626,0.41,0.345,0.303,0.527,0.427,91,14.2,13.9,47
Flores,Wilmer,527038,2020,198,0.268,0.515,0.315,0.245,0.43,0.309,0.294,0.185,0.346,0.298,87.9,19,6.1,34.4
Garcia,Avisail,541645,2020,181,0.238,0.326,0.333,0.244,0.375,0.317,0.339,0.131,0.365,0.334,87.4,8.7,3.8,37.1
Inciarte,Ender,542255,2020,116,0.19,0.25,0.26,0.211,0.261,0.253,0.283,0.051,0.264,0.267,78.2,8.4,1.1,6.4
Ozuna,Marcell,542303,2020,228,0.338,0.636,0.431,0.313,0.635,0.436,0.41,0.323,0.536,0.423,93,16.4,15.4,54.4
Villar,Jonathan,542340,2020,185,0.232,0.292,0.3,0.216,0.287,0.261,0.288,0.071,0.308,0.303,86.7,1.6,1.5,35.8
Aguilar,Jesus,542583,2020,188,0.277,0.457,0.352,0.271,0.452,0.345,0.348,0.182,0.379,0.336,89.3,16,7.2,37.5
Berti,Jon,542932,2020,120,0.258,0.35,0.383,0.241,0.316,0.323,0.374,0.074,0.348,0.345,86.6,7.2,3.5,33.7
Crawford,Brandon,543063,2020,172,0.256,0.465,0.326,0.235,0.398,0.309,0.311,0.163,0.371,0.324,88.7,12.4,9.4,39.4
Dickerson,Alex,543105,2020,151,0.298,0.576,0.371,0.268,0.494,0.356,0.345,0.227,0.399,0.333,90.9,17.8,10.7,44.3
Gomes,Yan,543228,2020,109,0.284,0.468,0.319,0.283,0.462,0.338,0.322,0.179,0.393,0.349,89.9,17.6,5.6,37.8
Grossman,Robbie,543257,2020,166,0.241,0.482,0.344,0.24,0.399,0.328,0.344,0.159,0.355,0.312,89,15.2,5.5,37.5
Hicks,Aaron,543305,2020,169,0.225,0.414,0.379,0.256,0.435,0.374,0.405,0.179,0.38,0.331,88.2,11.1,6.9,38.2
Hosmer,Eric,543333,2020,143,0.287,0.517,0.333,0.284,0.52,0.366,0.334,0.236,0.422,0.351,90.8,8.7,10.3,47
Kipnis,Jason,543401,2020,114,0.237,0.404,0.341,0.18,0.332,0.282,0.293,0.152,0.33,0.274,86.2,18.2,9.3,30.7
McCann,James,543510,2020,97,0.289,0.536,0.36,0.26,0.458,0.346,0.34,0.198,0.433,0.373,90.5,15,8.7,47.8
Miller,Brad,543543,2020,142,0.232,0.451,0.357,0.252,0.481,0.377,0.377,0.229,0.465,0.376,89.8,11.2,13.4,43.3
Nola,Austin,543592,2020,161,0.273,0.472,0.353,0.28,0.467,0.361,0.362,0.187,0.403,0.354,89.7,12.5,7.8,43.4
Rendon,Anthony,543685,2020,189,0.286,0.497,0.418,0.287,0.469,0.39,0.42,0.182,0.385,0.344,90.1,19.5,6.3,40.5
Semien,Marcus,543760,2020,211,0.223,0.374,0.305,0.209,0.352,0.287,0.293,0.143,0.313,0.275,86.2,19.3,5,28.6
